"","ID","E1","E2","E3","E4","E5","E6"
"432",457,1097.31357917761,595.998567142705,671.573328858976,455.711687719712,896.699951004427,641.382093097742
"433",71,1114.05696336561,713.639109456135,765.133413466977,216.326326602824,1020.64323403829,407.676359499552
"434",348,1194.56117053682,727.407958135656,775.233139793871,633.107767399886,1023.791831262,417.61712678964
"435",161,856.376014591778,639.095128372393,728.125623410411,256.192081434981,807.982713322407,530.632211494707
"436",1041,948.630905165916,586.400402933979,936.486815854595,387.6220585418,860.992430730757,NA
"437",1100,1029.97901392924,1238.84460583045,532.021939001228,843.149172812482,965.34881449105,650.60369683825
"438",389,1139.45826330805,1168.61881317672,533.369035483442,481.83685803441,891.32913736396,633.308006692205
"439",718,1150.48156399916,932.705422420852,642.935276211969,594.271785607463,NA,777.308140627151
"440",544,1073.29071604351,557.788576932532,657.088089980426,NA,803.953649812472,982.402530169604
"441",64,889.171837946006,546.439216465622,292.253381834706,584.314674253053,830.924702409166,810.621389440045
"442",1669,1122.98433197436,716.967690037503,748.606552204758,497.771405769924,NA,715.99006439628
"443",830,1155.51761363898,953.430687673806,452.707954085697,382.861972369474,785.690326132136,NA
"444",9,1433.25338056174,654.382052091726,481.426504527157,745.054852410828,886.141804655166,855.753974612904
"445",382,1033.69914671014,864.811681099663,853.075033707342,617.753701273132,1131.13474381611,696.16229509213
"446",1255,1138.3928154047,674.984613405436,596.757248780964,438.144930619637,776.381553778228,611.973940918183
"447",960,920.83656929767,863.720025263728,445.566950062616,379.914458411939,726.983679874873,776.270283247414
"448",668,1130.37414686379,815.678052538555,474.718493185738,290.295257626973,841.640728738476,309.433089241964
"449",670,908.386897221463,714.261877414381,514.23947589871,652.729324215739,898.208251679508,733.426914802917
"450",1771,1055.41141424411,526.013444197149,666.422865656902,567.209688957325,732.731097398346,583.078607117885
"451",1603,1108.66265720928,766.175595881417,722.535532763215,682.198719520109,609.965568125857,542.073528967418
"452",918,836.241114889701,710.420614592391,1076.52814648566,591.009423878378,1318.69596188636,350.82434519329
"453",1749,1140.19610017409,826.521825907636,521.165118363738,453.712751297799,441.409074124065,731.845242722535
"454",1015,844.404899802986,692.962248169263,732.355165219811,448.14336184406,846.721794670053,594.871070008579
"455",1453,1216.17182437649,763.008903433963,645.739308142679,588.064799916312,730.756025904518,816.468361279882
"456",933,1252.6787632612,666.236654292268,1005.39090029333,129.655041474936,917.710492966271,874.465132169004
"457",556,981.533334265825,816.412706717471,995.117027803257,511.346005094779,1079.32017079063,583.571226642425
"458",1823,989.633636094525,972.868943497294,602.549990810938,593.267906973038,1068.77724900002,546.893490351858
"459",546,1364.49361015548,451.773479004209,716.462637308975,457.523590665093,871.185551037722,467.248373755715
"460",77,1078.30204766031,957.779496084363,570.285955115365,615.890125112461,976.093116115176,696.711702917131
"461",764,1137.93289781611,678.650375439315,629.563022430954,257.84328359364,681.130371144205,586.110204899766
"462",248,890.70099125614,895.28774057433,570.071687020211,623.398417829887,991.291798126118,624.042228247229
"463",981,1101.91146550035,816.216426919643,681.122678206668,570.613465839093,609.320962446847,638.797156898011
"464",1423,1019.09841904634,619.498159163482,416.275814352594,241.390132288031,932.155734443114,NA
"465",1538,1044.99302544093,696.980622754927,680.159358750951,474.49295153182,434.297746489479,690.766500838171
"466",1492,851.011162762844,935.519895375672,771.577481002881,613.812417305207,899.755211849764,468.933896336609
"467",1512,1089.63159685324,890.775932909965,404.971050416219,431.837073468475,803.890796070762,722.49301424293
"468",1583,1181.52093297204,763.828017210695,883.231951504955,655.404377373526,853.40945905599,603.775728630204
"469",1773,1127.91243312583,879.406863715511,502.859342327764,832.87311795942,1026.62394694736,610.935880026675
"470",752,1161.04646326357,685.221266757512,503.619277878622,714.52663272605,962.730086092229,569.735763725743
"471",1479,1021.60538185624,581.240684199185,674.674934057865,552.704067995542,695.745872224474,638.290895817108
"472",1321,1169.23122354219,801.085401522698,672.945002764794,394.594203391643,744.218653563319,526.256711908166
"473",705,1142.22024594172,1007.39878669613,601.033318589109,421.96643992977,965.500004806069,685.009858140433
"474",589,970.45183786102,854.483894406603,606.911876210683,847.802601898257,979.151752062114,743.674121497014
"475",937,1224.38949100573,752.256320279466,921.875370999486,562.633868717667,842.899375688087,679.620098832191
"476",903,1167.14576161214,709.815285060162,639.837180962774,487.539216630133,513.36898573709,399.984225187236
"477",227,1084.13679436179,864.735132646623,856.135466218625,283.321246596641,989.228974101942,752.938541679014
"478",1445,1220.66724147068,832.263784174839,541.092132782333,440.70032163377,1078.24316501002,695.557539694709
"479",1216,1239.85139552758,487.443321773547,671.314353080035,473.613779101078,1062.32745750428,572.057133807466
"480",1420,929.829251196941,978.013233893737,555.011790295478,633.256874456122,786.833941801729,619.386910340614
"481",1763,946.700365289711,934.172740462415,805.971962539663,154.298909904033,830.1191879908,497.451931242211
"482",967,1403.85467171327,884.669925739909,897.154504439296,618.055381273037,583.473932976288,680.519254566037
"483",420,1122.91712228848,882.770153893337,604.332419423554,426.982587997596,788.745737884577,548.789008488665
"484",995,1212.7629910149,NA,694.189501318023,857.15212305116,396.404817332399,620.531990254428
"485",1413,1060.06004134062,999.242664672141,901.812153235361,430.838261453105,663.542111811939,374.552156210726
"486",832,1017.01713521904,661.345147203002,716.064748093635,533.655267167441,535.269668138808,634.607446358682
"487",1233,1114.35193408227,766.433679090628,881.649888803168,602.43171168925,847.723284646408,656.365107727139
"488",971,1144.11134979845,946.589005147764,730.826283271686,246.373459999546,766.461307764552,639.083926904137
"489",120,648.834218784138,1128.16250700501,723.876430936626,518.079729892069,745.07577322961,633.9005785264
"490",492,1035.4925299271,941.281991005339,734.86657671117,231.232270376693,794.548259762601,470.264587172168
"491",1623,1332.57273113907,912.9627064349,706.631763593785,539.294855080906,795.528196416842,604.964879411491
"492",1641,1008.273607054,486.726629353121,832.254855851952,526.24586811357,967.98091192877,831.459064749547
"493",955,1226.13795816527,466.375384496395,840.792972839836,490.678363268652,781.643780424732,538.688926767559
"494",1540,1187.70891053969,641.390699203399,767.62105595574,329.104591086387,1076.46744375962,536.342131057652
"495",1290,813.110453193416,842.722125086337,785.815540731599,759.64951112165,761.582923666649,698.865771537431
"496",15,1093.99898604748,1043.98935685634,297.712231908018,691.810549574758,749.851505085495,791.711079015537
"497",464,1218.96783853943,458.743775753238,862.550606389522,613.593404207499,929.125581900952,796.769971384822
"498",461,1130.3123294411,557.016504384211,899.271986503742,236.229250455851,706.854356247168,774.527883461949
"499",1365,1159.45559016923,1056.73975406522,663.68454751066,481.203156962318,838.115654164236,500.755663312705
"500",1600,1093.76341744576,890.418501270896,960.045849746964,454.442815678895,957.917062099135,652.629231081068
"501",755,1204.0639807627,668.477342219568,494.303282919454,526.058153827747,1133.24763676459,758.062553138883
"502",1735,970.286710820735,709.00812617554,636.861791139165,312.898136748393,766.893933292999,657.788567560255
"503",1289,883.886070391992,930.020186727322,600.847108072908,606.520281321137,1255.13735508625,443.330543564653
"504",749,1183.91265522324,904.663347633745,639.98807906481,262.588070150089,1071.52259464777,691.84883753319
"505",1619,1118.83142487675,831.270643325723,583.119726526842,512.466715648343,712.97079780208,833.63029658111
"506",1101,983.920812941756,758.65489800253,594.276487689084,522.956216905221,858.748145494872,670.113699968756
"507",509,950.506302569373,993.690887707731,704.346204437367,603.855633266284,1003.88424755276,602.822465124477
"508",661,1108.76341658575,744.288601386919,533.261714597491,749.827048066491,675.346171240921,537.030007513794
"509",952,1154.82163312098,915.204387471451,600.715609687714,247.413121466446,690.583670196036,629.677651667396
"510",1754,845.920809148818,799.596808815507,715.222998762756,652.940326693168,840.443521235831,749.092188765665
"511",1650,1132.30954242209,1028.43908207045,589.642808475391,299.636641805008,778.312651010414,556.626707182753
"512",44,614.618522492794,941.849530787601,637.277399849544,558.417626771141,1073.72398221638,780.945884298455
"513",472,1081.80935018447,998.373647884575,559.698759286367,401.028213789751,552.300280602558,560.431840563987
"514",506,1025.99482751769,499.093710468881,702.889566385634,609.041646384308,962.856487813427,645.311196018326
"515",1471,1231.84451944722,611.833667031957,719.08518063251,632.677595474912,878.352149599633,760.595564218272
"516",500,983.681507306647,589.164061333341,483.922537813109,301.860911960749,1330.37695415457,577.271992223511
"517",1566,1196.62708894625,863.061754430468,641.503477364576,694.718750278425,1023.30922231106,796.163505420735
"518",1793,1033.18887857802,566.182246966675,623.979674358647,327.164152089557,1179.62070724751,648.403254405429
"519",100,1112.66093946309,903.084963173766,699.199061168038,433.11255898646,853.227138451495,563.585582953864
"520",1360,1210.31217584475,816.123703372866,509.626876769004,559.50311231696,710.760103134125,505.227869688588
"521",253,979.964359626931,609.557293225283,400.189440750198,463.900356302463,920.371575141835,894.785896199407
"522",1759,1000.60837375733,723.193299734272,798.789133533356,569.011177959458,855.608479829009,815.456731124044
"523",1341,1347.9054721965,1046.68656046488,509.975215299968,616.494954275952,986.614313047082,441.392041854677
"524",398,1467.31951902409,928.649820983618,498.550647814113,420.502544924262,759.032984319697,556.141135587239
"525",853,1293.97206739323,688.713687501468,732.039347515589,793.744680310004,715.126030212439,578.646130655866
"526",304,954.414971793718,533.271122092613,1049.85382930189,892.83324500141,1021.77346521317,391.580591329123
"527",512,1084.677500915,456.508252104328,746.18840291679,544.456105594692,930.583710982754,445.668138737619
"528",1519,1292.88360268365,918.583672274255,841.17455903626,491.300217675148,987.673346465879,497.582004624025
"529",1264,1093.52426192834,930.151165332458,787.59251784805,410.816538507584,581.610263636511,819.372848598126
"530",1584,1159.6474532684,983.268118323007,505.538432654295,348.680729811133,875.583552016073,807.180947020428
"531",912,1057.50156842717,772.617856459381,865.678851798477,725.868875815631,488.840977764701,457.568398807367
"532",1104,1283.82875045211,NA,746.871750857391,604.780303018999,1050.36788050629,865.219071706364
"533",1354,857.411296021353,608.703843935682,534.012983749082,771.578568426652,1072.53326539594,719.649631147721
"534",841,1012.44162390092,681.466933344722,339.867291919647,340.618268449835,1013.42789267565,597.870409078002
"535",1160,1027.42527475991,1041.83766807906,822.337838988923,611.374513009254,787.031052160381,560.169239208672
"536",1836,1121.73415675359,810.110868027484,607.889732818223,831.229191100109,839.994469361499,688.651323580902
"537",1343,949.749333982024,682.861597953776,690.092013389678,305.361642981221,844.043368402284,496.843526814117
"538",626,975.826691938364,719.668591446589,820.913958835202,586.210208129749,871.340418653344,654.680943713964
"539",466,1017.67601342864,501.074035734159,476.245908747829,406.525307929391,649.949677693491,453.306669782056
"540",1469,1180.2496334816,720.698916695298,762.72840787956,-2.46647933499401,555.660226241548,572.061765772312
"541",145,935.660450194092,996.760658412043,1006.11028720249,573.144465114001,NA,803.687880836853
"542",1055,970.152191731459,1060.33983092655,512.958102823838,341.541065581704,684.505437669026,656.558154966403
"543",1182,922.667949253208,862.382922533339,589.628747997949,379.103390819769,1022.66111220024,586.643586858947
"544",1156,1278.97138265675,712.278900766541,438.537865575054,176.590763313033,764.032151653619,673.98234928207
"545",1044,1202.15878358253,594.125478325891,392.040512699122,514.543364106611,826.949562894716,699.633291992492
"546",558,824.34110786883,1004.43432335889,750.334137390402,543.706515250593,707.281720627168,580.995361772602
"547",1124,1218.00404231184,609.116283921668,606.186455626138,580.169264889885,928.42936309535,583.327178745137
"548",1368,1249.51970441793,948.109202756901,725.035540636361,870.317078598654,721.987623091255,674.530740244015
"549",307,1133.45381954603,969.605028361722,672.301298119539,666.047547814663,679.183798681244,830.982442985878
"550",209,1174.82859245049,1073.51810554578,903.985990032933,298.861042039212,1057.98040148434,796.279108189169
"551",1688,NA,822.04429142214,797.583722526776,295.809880663688,711.866658595829,438.800346245592
"552",1366,992.787956599907,776.555292887682,980.200221203094,634.377730400156,735.730711317775,372.219560380544
"553",1305,1038.12752043437,831.723158247551,767.45476000826,665.515444972268,640.90641621309,560.072886528623
"554",926,1091.73782462542,709.018008415782,735.208050148659,NA,996.966815787204,688.876326408803
"555",1330,1218.25146207923,891.44880076973,455.20054296826,912.664228974981,727.636151242102,366.114605472765
"556",261,750.065131291646,908.051130016545,769.674352567216,293.159618761832,1045.55420032249,596.254392862954
"557",1502,1143.83804499452,485.97769924627,541.816590515157,146.822883829419,944.183581252983,659.591159502383
"558",1438,1101.65062114636,702.152479827488,557.320467228612,704.682672591763,836.952566003859,586.840933855166
"559",807,1180.45528551656,853.154071021077,632.654265620323,599.532702629391,1115.92932144642,598.974150179847
"560",141,1050.03810361619,852.705110468092,793.566890380821,419.31647644093,631.909714471039,563.723307829412
"561",1558,913.621304179561,738.603973728178,969.407313211959,621.925027160447,567.501940064536,618.521632790487
"562",969,751.868981371527,604.450885000984,721.147510708958,669.40774657501,719.632678251644,600.322723010784
"563",1206,1185.44168834958,320.026097243589,601.590401678394,574.41009616983,587.241682001606,626.386561679307
"564",218,1016.17374972745,587.123697145025,750.317489452646,260.849238775068,759.565159020882,700.723222537177
"565",1447,1187.37642235661,795.66912745768,885.913051987024,612.949388578586,908.480659965203,820.242231566383
"566",1189,1307.22091000562,728.739497782833,652.532848107379,458.415609056631,846.673581320809,587.229993889753
"567",1711,1055.52469752335,708.029760151389,577.872862579082,1053.82693847612,886.81542688294,822.031318362142
"568",1060,983.441475704053,567.919940210947,712.033231374149,599.768982735836,849.713042111396,525.393540749597
"569",367,1015.00006254648,956.215340993399,621.218117395023,606.888443056659,880.586643606901,684.322482023049
"570",505,1385.92656589653,493.394468740428,707.98693703284,789.807257037184,793.006355710945,674.808068054268
"571",1499,1068.49564039414,807.168529684619,742.38958528996,602.542237995896,675.665165170989,769.175701600782
"572",1553,1113.12074615115,607.254222085065,560.274720383541,502.995809120297,858.67784702964,541.631844789181
"573",1546,1047.67858094941,855.440638406247,774.649649200971,603.76162467549,710.452906864219,644.934089734137
"574",1379,1056.59060506313,1246.73536437718,506.452039583863,755.49308921883,752.267529030275,1063.94499899583
"575",806,1080.40520734924,618.310408728102,719.499288258193,716.386800975191,1225.33337513596,438.963546656321
"576",1225,1324.44618992006,787.057989185736,497.187409854645,509.958416893576,523.630274952732,693.454075094602
"577",499,1030.21742731044,696.25875886849,710.604904409463,105.129071591674,932.607214073596,795.268007159376
"578",1273,908.904305810334,736.284666033506,747.766422791622,912.007179793346,1058.3226163341,601.217413647206
"579",1692,1184.22440385325,886.71353373877,785.099171172831,707.237039323331,1057.25949335511,560.300537125661
"580",1659,1355.59056873017,1044.44400620676,552.549434976502,598.667381879519,997.645538909179,873.479751182193
"581",641,1448.27079324478,1222.609538196,965.178123216268,557.367271382999,803.126357993806,772.273487781188
"582",1392,763.440275521298,787.277156638464,663.22614365816,330.300366713207,977.024814266679,420.322392236101
"583",485,1029.41482200367,912.679111304023,630.327701259865,707.957208320765,992.287581802571,748.658789389315
"584",1684,1303.68646211075,806.532228292302,1024.49729161993,620.544443607435,700.001743395276,364.011313482525
"585",818,778.060060413885,889.204134114163,540.451705479826,706.972239485544,613.227725618072,625.43851089193
"586",1067,1090.91351394486,660.375426580437,882.251160954745,759.01576115764,982.094667403398,535.821731303144
"587",115,661.728841266689,779.644573375371,738.259433379661,306.931242081017,656.591217456996,624.622276337728
"588",351,1030.32623106021,570.245718321117,955.399220295075,514.929773717924,937.892853777325,406.03016987753
"589",1370,1308.42987526719,761.651449363838,504.185945025402,758.454643963465,650.643679510034,540.10824730696
"590",528,959.871401411492,1006.77653636279,682.835768773156,448.091364464679,761.323028793238,732.940185176438
"591",1593,971.041045374734,874.650834966642,643.57563253241,400.547208401383,964.242705490059,677.588371215986
"592",767,1204.82985242789,984.450770332632,685.848251919249,525.859683953639,745.463729257956,972.909278871196
"593",1003,884.792726283514,875.798848657525,422.472965977813,571.036400284932,639.877134674249,798.56677729816
"594",1533,1097.06388162508,604.147351029882,852.568583893592,371.590232840597,666.767755311804,924.949408514952
"595",292,1022.73319843425,1033.47822057202,528.013539931943,682.381590956612,733.854848966058,327.32725274172
"596",1076,970.677444547056,462.944052512757,572.709009720821,412.011194754199,871.426583963437,660.401073806274
"597",1518,1136.50428720148,733.476921314724,599.538785843916,618.272570642677,769.226091824227,186.927570506643
"598",262,1152.93410850008,1006.83248266155,768.226699723458,743.59987226829,852.275478522118,805.395343152491
"599",1344,1086.88903511838,607.795179933832,686.067709311044,723.527383113079,808.988389828726,821.967265619849
"600",1277,1093.20467921478,588.229873742838,519.458185653687,673.112611938942,837.072463973803,655.629678862964
"601",1304,1146.84827260549,744.958323310212,620.143756666505,406.163545273028,769.113610010139,554.385671998767
"602",110,1131.44842373568,834.920397200746,612.813793522619,679.778024634519,739.155741825664,557.896583584965
"603",1285,1092.03617026529,790.750264987707,NA,484.198830814716,922.201867018178,450.05678544889
"604",1732,1151.62717950686,856.802118656287,529.968640803814,546.936330877007,794.93879372572,635.379964802848
"605",1556,806.748105007908,690.379843118652,537.535965980242,442.140059839993,1029.88867854481,405.580414803275
"606",1323,1099.91805215514,822.996078418906,605.152642365211,585.27564558228,984.687223243601,588.296970410783
"607",1279,1148.95455834925,554.375915965654,578.730773192924,315.603773076132,997.46847687566,597.148995728654
"608",1705,1140.77980475666,1160.96445027159,763.799532677933,512.176574110924,776.313085347713,577.858083342342
"609",106,1093.97279646717,862.184866551255,595.22886381295,642.280842066614,851.643326282946,605.745046723023
"610",1480,855.138287610052,693.574831343472,NA,509.782399830651,875.201646858127,681.407726136705
"611",1714,1195.23343833698,636.136730178757,559.044219301196,516.799408297284,854.249420199262,762.174743681654
"612",750,1017.52956316532,936.849993982608,627.54265120995,534.281164933959,827.443649853614,732.441122451096
"613",301,1081.40078013489,829.40260769485,562.672500468614,406.320011349409,845.821199626621,205.540657224378
"614",1615,992.045628097759,602.640432176789,NA,391.424624413145,788.688855090674,408.82277641892
"615",1405,824.724107431617,879.392850000747,503.266579379731,462.345034552348,853.939163105165,690.719148345528
"616",126,1060.71573126333,872.575754831416,584.93033612888,557.276352557079,1045.27525717486,667.239081995598
"617",37,1124.79525433999,973.646001363876,827.914873402477,582.723703426683,1052.98183628298,415.059204172714
"618",1676,1612.99565766796,721.677571127258,552.383911595711,817.162468082629,569.058975465025,696.16806272893
"619",1494,1143.91667322643,714.771990452216,827.134210534304,476.252316170827,823.773179191252,866.109914223593
"620",1117,1312.98612565921,758.684991093151,700.304715148477,267.341553854761,1013.7118600506,733.403824404991
"621",1645,965.384617289189,558.872487143819,879.660123299225,630.613322308191,816.670745757025,592.615730036032
"622",1155,1098.62445094262,842.899352319879,924.460244401688,432.172603164328,716.01440085054,869.857296909345
"623",31,1035.23854194971,993.653832879781,635.927569746264,551.493599053242,918.984435190313,713.132561368742
"624",1730,1170.51910305246,982.519833374476,741.353863117153,359.858948429395,791.745887457284,837.999035737955
"625",1841,1142.97132772736,762.993272138516,690.976056003757,507.266745739778,983.931311088214,550.290163842515
"626",1611,990.718771905941,830.040544615103,863.008522830249,472.644855663166,1038.00607943261,609.823592193733
"627",990,1112.38181289477,760.586599918822,698.747150262673,533.828880585293,771.596301258777,390.259689032918
"628",1115,1063.90863475508,933.675240958851,833.673760114783,799.723527691002,675.815078205084,945.353764136595
"629",1001,1066.88785556815,782.534391356362,700.158161785416,675.414078424876,735.628973541332,680.219919971901
"630",1652,971.807526372659,830.027211510308,277.858792651901,75.2034590098859,789.745016135417,555.377696993422
"631",1050,1152.26931831662,1003.74527801312,575.003561742396,485.761038821477,719.495824024807,661.634856503889
"632",784,1208.70292104004,892.085558345461,397.224876796821,606.735397163158,632.176471627994,586.428227003322
"633",168,1340.66062406876,580.430379584827,492.13883514688,470.957956770405,844.291715064923,701.787492848171
"634",872,935.285554857551,649.507298481279,748.035317747393,502.810384460331,685.406249353544,703.37662399736
"635",894,1148.50819718302,799.229246182263,623.216511633282,252.978851532688,797.641051824975,500.875213952929
"636",232,1137.46506490005,964.055754908518,762.714979563659,561.399337881741,921.466400775711,609.951494119207
"637",592,924.346864822204,900.764198866216,653.798582066893,574.991295184838,NA,715.724038069942
"638",1191,1240.85088641567,1020.14415349402,665.076392460668,488.157808170361,981.504892899069,491.263514245602
"639",1467,1010.06493768198,1006.66962564735,622.376148800735,745.933892023735,769.469008708818,837.582989714081
"640",1578,925.235533591934,1132.73412665023,417.858453279596,398.485241465254,591.430333957272,463.054873008987
"641",377,885.242739331079,642.850930662327,711.915707789781,531.684285590221,589.023986522763,544.57568523544
"642",577,923.865960458028,1018.56298746341,343.778360513078,423.714408705791,705.536972617282,950.865315324571
"643",1066,1134.49482171065,615.678725597596,524.742409496734,720.306144136139,920.108007275069,569.533962246425
"644",1317,1227.33054761122,824.656293151297,668.958004153315,601.003150317357,927.312434023638,527.363465634742
"645",1232,766.354100765233,876.065943308261,461.987541171195,713.606229945631,592.001868656698,574.877444517462
"646",1779,888.86627245779,551.701263729262,529.468617506847,584.648150679556,861.714051427885,757.727729393919
"647",883,1013.50414857336,854.596463704457,861.9128380618,511.659247017942,771.326506994349,792.384857116404
"648",516,887.476908248129,512.359127280587,697.171164503972,463.085253653102,897.970438964846,504.196280139293
"649",14,593.675326684243,721.607843842786,560.940517846489,596.681218680829,967.435141644894,693.279835237407
"650",1125,1279.07677193974,643.326720665208,716.083943190812,361.785289764439,682.213231930707,687.012682226077
"651",783,1144.5186953292,892.326285401903,375.086997818086,914.489596763111,893.221450299446,836.815699341948
"652",675,893.270242542926,602.752645869044,913.522593413921,513.777421477998,674.020658548813,806.486740257547
"653",242,793.191040363228,909.201061039754,714.962738114968,321.544385677429,628.608988476092,741.464903663299
"654",1795,1105.42086474124,787.970844201549,793.472410933486,595.301656919938,597.430973595757,731.123032409301
"655",384,989.174476759744,455.636628631994,755.155865541806,615.809578108576,771.432959411076,651.704931980902
"656",847,829.613545222021,606.663533531345,719.069718007959,704.071014762938,879.528827759178,692.899832282432
"657",1185,1090.529386508,780.042225374065,694.472494468968,725.962392235861,598.759872953571,708.584995790784
"658",1210,1318.53315349311,814.402024801761,673.602948349217,553.575377777419,742.354480616209,554.942797543543
"659",80,868.803641440885,713.589442377159,1036.49999660181,357.365052089876,517.793955960197,323.885691749423
"660",195,1051.63002447623,556.839677252457,683.616286717894,840.061125380677,614.549380665202,645.643202167646
"661",490,1250.59326646641,880.548319307934,767.717856587175,412.288959275469,938.161273895592,519.334352336475
"662",75,1210.27756069776,586.101038775784,576.217839154048,506.923433936048,756.897406724745,800.8209581313
"663",198,1028.34869406148,452.189184153224,615.256432938208,641.26154095536,879.147085520747,706.389359179643
"664",451,1156.35013646089,685.675493499028,1128.96707159136,250.042957749723,757.769222196342,787.336165543983
"665",1017,1124.77892081255,781.9565089224,566.151486093847,463.943066549892,677.923963663205,612.560812174711
"666",260,1074.73247196715,820.960512529817,467.53167745721,530.232396740115,754.608220059638,676.51149323471
"667",392,1102.76471961539,785.738771457173,721.875733589075,278.951109727879,780.714416923806,695.21827278741
"668",1429,1297.19653772859,559.339005531672,618.827019324763,656.031803670799,919.075299494285,547.644276475124
"669",982,1078.43301721454,782.851466545848,778.06537341038,634.539055983307,715.925975073212,654.089380701536
"670",601,1023.04041988592,658.309259991658,554.39596880762,414.99156763397,655.700786464392,679.348383052633
"671",716,1006.12173131457,NA,628.81759832709,679.194813884099,808.798469575446,324.054503429785
"672",1196,1038.26946672248,972.665847559939,982.310985434926,NA,762.900943454144,736.24792366672
"673",1390,1123.75868074564,963.741676199904,753.751909755713,678.645762365213,932.936129123314,397.781181222327
"674",1282,1391.61959950623,982.709723881145,375.568475653367,502.158715017875,939.483211210067,784.701179799854
"675",1647,788.936449950229,715.504122144786,558.251804275685,838.703395669111,939.246975200247,584.795042770593
"676",1198,1191.21596922424,886.524114557008,572.95785510736,478.693325437545,723.634924663029,664.586617764265
"677",170,879.765901858023,1126.48490934901,624.313103801943,525.731203018025,658.399664942612,500.739941635393
"678",1162,1089.83668674442,673.575776723883,590.866243550898,621.415567131565,1070.78628436025,479.595535180757
"679",756,954.911629453335,613.135425549107,744.147346936826,799.124207012462,821.500671290137,547.999645513679
"680",333,1161.95766894498,817.592754511126,701.277630021527,450.737430720659,854.457261781003,626.510313503273
"681",631,1229.38225978481,773.108592610798,826.174030746213,570.64319738201,745.09534844511,601.635602297831
"682",744,1025.30631872276,800.415417265041,810.520265749108,693.100614582185,715.199413468313,1161.6083287718
"683",585,1102.71772479552,673.629544037845,685.047327795103,746.148384720284,507.76485258311,558.080964093862
"684",975,854.57158556328,915.367275715568,680.428064224514,634.780380798429,688.534265061446,398.947783019596
"685",976,1182.13140660417,769.376299063052,524.847960222375,761.408497798388,608.571568057214,NA
"686",1150,1065.75324467233,769.625172987658,847.319577030157,372.520422873981,1132.58033717535,756.869700911621
"687",794,1035.70315220668,645.055478841257,934.858566305698,487.441408473537,908.355267087633,824.448793865334
"688",324,1183.44388990714,633.834526632074,1170.91200385693,388.814182716082,701.128665688502,709.318945961019
"689",1778,907.775399759778,722.872558858581,849.116937347407,645.050378647765,877.154653043787,248.501404713366
"690",266,1057.3599990612,1193.59492686305,730.548694848659,337.497631546867,640.377541881477,381.400084080772
"691",312,1030.20276735915,760.290552956118,705.615530445093,582.390667619574,808.573837965823,975.902935531525
"692",1141,993.792555911931,529.529040109505,528.303056343779,573.568800427597,701.062847797083,898.549818311715
"693",1725,966.851541677354,479.776566980318,387.111745716799,448.475165645443,1032.20926892506,757.086733601132
"694",1570,1119.08316442744,629.274835215,517.975866979217,572.030860485256,1092.03870346169,795.165758141739
"695",354,1098.95122511438,825.731960441845,631.519946772621,564.708347658614,535.31050993892,741.043746955102
"696",1673,988.05908410839,676.876035421404,430.295239486058,472.857625250303,754.089976119055,563.110995359386
"697",701,1449.25378432586,481.930846766784,731.814624680751,315.289295068437,759.131142405904,760.812419093375
"698",250,1116.47599606525,715.113856876199,586.140074695511,266.65852799436,833.604908019048,737.393165379091
"699",1260,959.293060269266,1100.8104177773,374.075551261777,563.983172928315,643.358853269059,428.537126586335
"700",1585,1347.24897319525,755.121070815028,308.808232016406,448.795173818589,1306.39516205264,824.246727041276
"701",11,1021.99744613921,905.446843972555,496.309982603586,402.316925140369,953.195809671725,773.203235302617
"702",1400,1200.5490777278,651.216073211084,694.280320213174,619.475819582604,719.550584755308,151.227790658084
"703",824,1070.15216352582,750.900156941279,575.276584364593,362.111787598508,752.554529563666,349.218754032204
"704",1687,1217.82114608996,903.864961750697,760.10742958552,228.336410614416,1035.87206708633,799.108895923235
"705",829,1114.93018554001,863.550195983061,882.725904426099,431.019064699871,1128.63375701353,893.001237803299
"706",343,1315.80941055309,1048.64757466424,777.996028540012,919.155974903742,710.613607921599,380.02322435548
"707",935,1050.09404028109,751.905903208821,765.775177428912,591.381885085664,826.637327185791,557.780725919267
"708",8,1163.1338715514,662.662727220166,855.787418755768,586.712825432352,1040.98869998964,468.790758462702
"709",1634,1165.32871898643,894.325003457553,609.392635777703,428.466823424612,889.474856358367,674.454104438542
"710",236,933.122584516952,668.492948718081,754.453919390448,574.226734306396,522.338740801787,703.144379801539
"711",1792,1365.49087865612,656.280870941057,644.292185959036,640.379454929904,693.785196070714,584.760664465436
"712",241,1145.15707339391,875.533399299095,968.953611877185,483.320040007141,1047.02266396208,687.944357584503
"713",205,1033.52045422524,687.886987300576,479.850822556959,827.468707936631,650.508944318549,686.892844931536
"714",1226,1030.95377656596,559.771100952377,667.175536778813,564.421508410258,926.320562313161,770.905688175931
"715",360,1130.75415921299,717.728491234148,709.288333486687,473.3473866383,1093.48639861741,601.113128861584
"716",628,1009.43302239241,792.706341008458,455.629690650222,336.742599139842,848.621495344955,409.636976417405
"717",671,1070.89374803064,895.148608252604,970.748662791984,677.848588319155,588.865650343849,570.235418265887
"718",1840,1369.37272716056,941.762608941687,602.129089414934,507.572609928494,830.096745001779,884.177532837926
"719",761,1093.64081329296,967.366895793712,614.502092768331,381.509073610342,738.511463991516,730.443702116027
"720",627,1254.62789774035,796.973608310583,800.365707683425,345.52474060927,1034.99526876557,687.221200450413
